ID,HPO ID,Symptoms
28258925,"['0001288', '0001300', '0100543']","['Gait disturbance', 'Parkinsonism', 'Cognitive impairment']"
28259683,[],[]
28260464,"['0004872', '0100790', '0001394', '0001541', '0001513']","['Incisional hernia', 'Hernia', 'Cirrhosis', 'Ascites', 'Obesity']"
28260547,"['0001297', '0002664', '0000726']","['Stroke', 'Neoplasm', 'Dementia']"
28261010,"['0031825', '0001288']","['Freezing of gait', 'Gait disturbance']"
28261242,[],[]
28261447,[],[]
28262302,"['0002664', '0003002', '0001635', '0005162', '0012664']","['Neoplasm', 'Breast carcinoma', 'Congestive heart failure', 'Left ventricular dysfunction', 'Reduced ejection fraction']"
28262340,"['0004308', '0011675', '0005110']","['Ventricular arrhythmia', 'Arrhythmia', 'Atrial fibrillation']"
28263181,['0002664'],['Neoplasm']
28263242,"['0001250', '0000713']","['Seizures', 'Agitation']"
28263315,[],[]
28263460,"['0031987', '0012115']","['Diminished ability to concentrate', 'Hepatitis']"
28263519,[],[]
28263657,[],[]
28263809,[],[]
28263833,[],[]
28264346,[],[]
28264394,[],[]
28264678,[],[]
28265047,[],[]
28265530,"['0025410', '0000045', '0031500']","['Splenogonadal fusion', 'Abnormality of the scrotum', 'Abdominal mass']"
28265773,[],[]
28266114,"['0000704', '0000670', '0025464', '0001369', '0001370', '0001513']","['Periodontitis', 'Carious teeth', 'Increased reactive oxygen species production', 'Arthritis', 'Rheumatoid arthritis', 'Obesity']"
28266177,"['0025464', '0002664']","['Increased reactive oxygen species production', 'Neoplasm']"
28266689,[],[]
28266699,"['0002090', '0100584', '0001287', '0100806']","['Pneumonia', 'Endocarditis', 'Meningitis', 'Sepsis']"
28266760,"['0000969', '0001004']","['Edema', 'Lymphedema']"
28266784,['0002664'],['Neoplasm']
28266821,"['0012877', '0002019']","['Retrograde ejaculation', 'Constipation']"
28266884,['0000819'],['Diabetes mellitus']
28267102,"['0001513', '0003418', '0003419']","['Obesity', 'Back pain', 'Low back pain']"
28267199,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28267791,[],[]
28267806,[],[]
28268114,[],[]
28268438,[],[]
28268504,['0001385'],['Hip dysplasia']
28268645,"['0001250', '0031951']","['Seizures', 'Nocturnal seizures']"
28268917,['0008069'],['Neoplasm of the skin']
28268982,"['0002097', '0002206', '0030830']","['Emphysema', 'Pulmonary fibrosis', 'Crackles']"
28269034,['0001250'],['Seizures']
28269352,['0002527'],['Falls']
28269382,['0030216'],['Inertia']
28269453,[],[]
28269523,[],[]
28269712,[],[]
28269731,[],[]
28269955,[],[]
28270084,"['0002664', '0002896', '0003002', '0003003']","['Neoplasm', 'Neoplasm of the liver', 'Breast carcinoma', 'Colon cancer']"
28270089,['0002664'],['Neoplasm']
28270097,[],[]
28270172,"['0002664', '0003003']","['Neoplasm', 'Colon cancer']"
28270271,[],[]
28270328,[],[]
28270369,"['0100651', '0000819']","['Type I diabetes mellitus', 'Diabetes mellitus']"
28271030,['0005978'],['Type II diabetes mellitus']
28271342,"['0002664', '0030731']","['Neoplasm', 'Carcinoma']"
28271600,[],[]
28271652,[],[]
28272227,"['0002647', '0004933', '0002664']","['Aortic dissection', 'Ascending aortic dissection', 'Neoplasm']"
28272240,"['0012539', '0002664', '0002665']","['Non-Hodgkin lymphoma', 'Neoplasm', 'Lymphoma']"
28272254,"['0000822', '0001712', '0001714']","['Hypertension', 'Left ventricular hypertrophy', 'Ventricular hypertrophy']"
28272842,"['0002664', '0030731']","['Neoplasm', 'Carcinoma']"
28273224,[],[]
28273336,['0012393'],['Allergy']
28273482,['0004324'],['Increased body weight']
28273985,[],[]
28274070,"['0030731', '0002664']","['Carcinoma', 'Neoplasm']"
28274077,[],[]
28274163,[],[]
28274448,[],[]
28274609,"['0002511', '0011034', '0000822']","['Alzheimer disease', 'Amyloidosis', 'Hypertension']"
28274612,['0001513'],['Obesity']
28274876,"['0001290', '0001319', '0001369', '0001370', '0002960', '0031273']","['Generalized hypotonia', 'Neonatal hypotonia', 'Arthritis', 'Rheumatoid arthritis', 'Autoimmunity', 'Shock']"
28274894,"['0001397', '0012115', '0200123']","['Hepatic steatosis', 'Hepatitis', 'Chronic hepatitis']"
28275119,"['0002664', '0012114', '0030731', '0001875', '0001873', '0001905']","['Neoplasm', 'Endometrial carcinoma', 'Carcinoma', 'Neutropenia', 'Thrombocytopenia', 'Congenital thrombocytopenia']"
28275724,[],[]
28276471,[],[]
28276842,[],[]
28276968,[],[]
28276986,[],[]
28277099,[],[]
28277189,"['0002669', '0002664']","['Osteosarcoma', 'Neoplasm']"
28277316,"['0002664', '0030731']","['Neoplasm', 'Carcinoma']"
28277879,['0000989'],['Pruritus']
28277932,[],[]
28278087,[],[]
28278150,[],[]
28278200,[],[]
28278674,"['0002664', '0030731', '0002896', '0003003']","['Neoplasm', 'Carcinoma', 'Neoplasm of the liver', 'Colon cancer']"
28279617,[],[]
28279706,['0000708'],['Behavioral abnormality']
28280149,[],[]
28280246,[],[]
28280318,['0001297'],['Stroke']
28280631,"['0002664', '0003002', '0012126', '0030731']","['Neoplasm', 'Breast carcinoma', 'Stomach cancer', 'Carcinoma']"
28280642,"['0100602', '0001324', '0002960', '0003323', '0003473', '0001250']","['Preeclampsia', 'Muscle weakness', 'Autoimmunity', 'Progressive muscle weakness', 'Fatigable weakness', 'Seizures']"
28280760,[],[]
28281265,[],[]
28281271,['0004325'],['Decreased body weight']
28281477,[],[]
28281646,['0000975'],['Hyperhidrosis']
28281741,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
28281972,['0002664'],['Neoplasm']
28282033,"['0002664', '0006775']","['Neoplasm', 'Multiple myeloma']"
28282510,['0012539'],['Non-Hodgkin lymphoma']
28282592,['0005110'],['Atrial fibrillation']
28282614,"['0003348', '0031964']","['Hyperalaninemia', 'Elevated serum alanine aminotransferase']"
28282937,[],[]
28282963,"['0002615', '0012416']","['Hypotension', 'Hypercapnia']"
28283525,[],[]
28283668,[],[]
28283889,['0002664'],['Neoplasm']
28284173,['0002664'],['Neoplasm']
28284180,[],[]
28284223,[],[]
28284237,[],[]
28284468,['0002090'],['Pneumonia']
28284588,[],[]
28284669,[],[]
28284685,['0002090'],['Pneumonia']
28284864,['0002664'],['Neoplasm']
28284875,[],[]
28284884,['0002664'],['Neoplasm']
28285309,"['0000822', '0003119', '0000819']","['Hypertension', 'Abnormality of lipid metabolism', 'Diabetes mellitus']"
28285346,['0002529'],['Neuronal loss in central nervous system']
28285800,['0001635'],['Congestive heart failure']
28286021,"['0030731', '0003002', '0030076']","['Carcinoma', 'Breast carcinoma', 'Lobular carcinoma in situ']"
28286285,"['0012533', '0000716', '0000819', '0100651', '0031005', '0009830']","['Allodynia', 'Depressivity', 'Diabetes mellitus', 'Type I diabetes mellitus', 'Hyperalgesia', 'Peripheral neuropathy']"
28286333,[],[]
28286688,"['0000821', '0000851']","['Hypothyroidism', 'Congenital hypothyroidism']"
28286864,"['0002664', '0002861']","['Neoplasm', 'Melanoma']"
28286958,[],[]
28286999,[],[]
28287035,[],[]
28287597,[],[]
28288134,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28288758,[],[]
28288764,[],[]
28289065,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
28289091,[],[]
28289109,['0002370'],['Poor coordination']
28289130,[],[]
28289872,[],[]
28289914,[],[]
28290106,[],[]
28290961,[],[]
28291473,"['0001873', '0001649', '0011900', '0003540', '0008320', '0011870']","['Thrombocytopenia', 'Tachycardia', 'Hypofibrinogenemia', 'Impaired platelet aggregation', 'Impaired collagen-induced platelet aggregation', 'Impaired arachidonic acid-induced platelet aggregation']"
28292240,[],[]
28292338,[],[]
28292565,['0004950'],['Peripheral arterial stenosis']
28293275,[],[]
28293289,[],[]
28293475,"['0001288', '0000822', '0001268', '0000819', '0002511', '0002343']","['Gait disturbance', 'Hypertension', 'Mental deterioration', 'Diabetes mellitus', 'Alzheimer disease', 'Normal pressure hydrocephalus']"
28294559,[],[]
28295125,"['0003834', '0001250', '0031273', '0001373', '0010885', '0002758']","['Shoulder dislocation', 'Seizures', 'Shock', 'Joint dislocation', 'Aseptic necrosis', 'Osteoarthritis']"
28295177,['0002037'],['Inflammation of the large intestine']
28295357,['0001944'],['Dehydration']
28295414,[],[]
28295770,"['0100651', '0000716']","['Type I diabetes mellitus', 'Depressivity']"
28295777,"['0003563', '0001626', '0002621', '0002664', '0000716', '0005978']","['Decreased LDL cholesterol concentration', 'Abnormality of the cardiovascular system', 'Atherosclerosis', 'Neoplasm', 'Depressivity', 'Type II diabetes mellitus']"
28295838,[],[]
28295933,"['0002664', '0030731']","['Neoplasm', 'Carcinoma']"
28295953,[],[]
28296582,"['0002664', '0012125', '0009824']","['Neoplasm', 'Prostate cancer', 'Upper limb undergrowth']"
28296655,"['0002020', '0002090', '0002835', '0011951']","['Gastroesophageal reflux', 'Pneumonia', 'Aspiration', 'Aspiration pneumonia']"
28296680,"['0002664', '0012254', '0100242', '0010787', '0030065', '0004375', '0100006', '0002885', '0002888', '0030071', '0012174']","['Neoplasm', 'Ewing sarcoma', 'Sarcoma', 'Genital neoplasm', 'Primitive neuroectodermal tumor', 'Neoplasm of the nervous system', 'Neoplasm of the central nervous system', 'Medulloblastoma', 'Ependymoma', 'Medulloepithelioma', 'Glioblastoma multiforme']"
28296818,[],[]
28296885,"['0000670', '0000704']","['Carious teeth', 'Periodontitis']"
28297577,"['0002282', '0011986', '0012532']","['Heterotopia', 'Ectopic ossification', 'Chronic pain']"
28297629,"['0002664', '0005547', '0001909', '0002488', '0004808', '0012324']","['Neoplasm', 'Myeloproliferative disorder', 'Leukemia', 'Acute leukemia', 'Acute myeloid leukemia', 'Myeloid leukemia']"
28298171,[],[]
28298224,[],[]
28298553,[],[]
28298837,"['0003198', '0001945', '0003326', '0001265', '0002725']","['Myopathy', 'Fever', 'Myalgia', 'Hyporeflexia', 'Systemic lupus erythematosus']"
28299441,[],[]
28299515,[],[]
28299642,"['0001288', '0001268', '0012443', '0002664', '0002311', '0100543']","['Gait disturbance', 'Mental deterioration', 'Abnormality of brain morphology', 'Neoplasm', 'Incoordination', 'Cognitive impairment']"
28299657,"['0001909', '0002488', '0004808', '0012324']","['Leukemia', 'Acute leukemia', 'Acute myeloid leukemia', 'Myeloid leukemia']"
28299685,['0002664'],['Neoplasm']
28299817,[],[]
28300431,[],[]
28300494,['0000689'],['Dental malocclusion']
28301024,['0000670'],['Carious teeth']
28301248,[],[]
28301284,[],[]
28301509,[],[]
28301539,[],[]
28301911,['0001626'],['Abnormality of the cardiovascular system']
28302782,['0025095'],['Sneeze']
28303067,"['0002858', '0002664', '0100009', '0003690', '0007340']","['Meningioma', 'Neoplasm', 'Intracranial meningioma', 'Limb muscle weakness', 'Lower limb muscle weakness']"
28303341,[],[]
28303942,['0000757'],['Lack of insight']
28304102,"['0002664', '0003002', '0012125']","['Neoplasm', 'Breast carcinoma', 'Prostate cancer']"
28304405,[],[]
28306155,[],[]
28306484,[],[]
28306707,[],[]
28314184,[],[]
28314676,"['0001677', '0000819']","['Coronary artery atherosclerosis', 'Diabetes mellitus']"
28315039,[],[]
28315127,"['0011675', '0004308']","['Arrhythmia', 'Ventricular arrhythmia']"
28315240,[],[]
28316031,[],[]
28316065,[],[]
28316359,[],[]
28316382,[],[]
28316973,['0100753'],['Schizophrenia']
28317028,[],[]
28317716,[],[]
28318092,"['0001626', '0001297', '0001677']","['Abnormality of the cardiovascular system', 'Stroke', 'Coronary artery atherosclerosis']"
28318300,[],[]
28318461,[],[]
28318799,[],[]
28318886,"['0002099', '0001880', '0011897']","['Asthma', 'Eosinophilia', 'Neutrophilia']"
28319277,[],[]
28319438,['0002180'],['Neurodegeneration']
28319455,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28319502,"['0000969', '0100769']","['Edema', 'Synovitis']"
28319640,[],[]
28320521,[],[]
28320554,"['0000112', '0000794', '0000093', '0100602', '0003774', '0012622', '0012623']","['Nephropathy', 'IgA deposition in the glomerulus', 'Proteinuria', 'Preeclampsia', 'Stage 5 chronic kidney disease', 'Chronic kidney disease', 'Stage 1 chronic kidney disease']"
28320690,[],[]
28321789,['0002014'],['Diarrhea']
28322190,[],[]
28322271,"['0002664', '0001909', '0002861']","['Neoplasm', 'Leukemia', 'Melanoma']"
28322352,[],[]
28322666,['0001513'],['Obesity']
28322744,"['0002511', '0003736']","['Alzheimer disease', 'Autophagic vacuoles']"
28322784,[],[]
28322885,[],[]
28323338,['0002664'],['Neoplasm']
28323419,['0004855'],['Reduced protein S activity']
28323882,['0002664'],['Neoplasm']
28323926,"['0000716', '0000739', '0001513', '0001007', '0000147']","['Depressivity', 'Anxiety', 'Obesity', 'Hirsutism', 'Polycystic ovaries']"
28323937,"['0002664', '0002890', '0030731', '0002895', '0000820']","['Neoplasm', 'Thyroid carcinoma', 'Carcinoma', 'Papillary thyroid carcinoma', 'Abnormality of the thyroid gland']"
28324211,"['0002948', '0003416', '0004610', '0100240']","['Vertebral fusion', 'Spinal canal stenosis', 'Lumbar spinal canal stenosis', 'Synostosis of joints']"
28324284,['0002664'],['Neoplasm']
28326653,['0000716'],['Depressivity']
28326790,['0031987'],['Diminished ability to concentrate']
28326936,"['0009830', '0002653', '0002664']","['Peripheral neuropathy', 'Bone pain', 'Neoplasm']"
28327105,"['0001626', '0001513', '0012743']","['Abnormality of the cardiovascular system', 'Obesity', 'Abdominal obesity']"
28327345,[],[]
28327595,"['0000969', '0002181']","['Edema', 'Cerebral edema']"
28327645,"['0002104', '0001658', '0001649', '0004308', '0004751', '0004756', '0011675']","['Apnea', 'Myocardial infarction', 'Tachycardia', 'Ventricular arrhythmia', 'Paroxysmal ventricular tachycardia', 'Ventricular tachycardia', 'Arrhythmia']"
28327913,[],[]
28328127,"['0000506', '0012368', '0000303', '0004322', '0006610', '0012393', '0000750']","['Telecanthus', 'Flat face', 'Mandibular prognathia', 'Short stature', 'Wide intermamillary distance', 'Allergy', 'Delayed speech and language development']"
28328136,"['0011096', '0002251']","['Peripheral demyelination', 'Aganglionic megacolon']"
28328236,"['0000752', '0007018']","['Hyperactivity', 'Attention deficit hyperactivity disorder']"
28328988,[],[]
28329001,"['0000969', '0100658']","['Edema', 'Cellulitis']"
28329145,['0100785'],['Insomnia']
28329231,['0001636'],['Tetralogy of Fallot']
28329872,[],[]
28330470,"['0002664', '0012125', '0030731']","['Neoplasm', 'Prostate cancer', 'Carcinoma']"
28330678,"['0000488', '0000969', '0040049', '0025093', '0000819', '0100651', '0025326']","['Retinopathy', 'Edema', 'Macular edema', 'Peripapillary exudate', 'Diabetes mellitus', 'Type I diabetes mellitus', 'Retinal arterial occlusion']"
28330740,[],[]
28331048,[],[]
28331254,"['0001369', '0002088', '0006528']","['Arthritis', 'Abnormal lung morphology', 'Chronic lung disease']"
28331599,[],[]
28331620,"['0000718', '0031473']","['Aggressive behavior', 'Hostility']"
28332137,['0001903'],['Anemia']
28332360,"['0012115', '0200123']","['Hepatitis', 'Chronic hepatitis']"
28332476,"['0002633', '0100778']","['Vasculitis', 'Cryoglobulinemia']"
28332608,[],[]
28332776,[],[]
28333018,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
28333189,[],[]
28333697,['0001626'],['Abnormality of the cardiovascular system']
28333794,['0030369'],['Induced vaginal delivery']
28334327,[],[]
28334564,"['0001649', '0004756', '0012378']","['Tachycardia', 'Ventricular tachycardia', 'Fatigue']"
28334615,['0000716'],['Depressivity']
28334784,[],[]
28334854,"['0002664', '0010784', '0200043']","['Neoplasm', 'Uterine neoplasm', 'Verrucae']"
28334863,[],[]
28335558,[],[]
28336096,['0000939'],['Osteoporosis']
28336141,"['0001733', '0001735']","['Pancreatitis', 'Acute pancreatitis']"
28336597,[],[]
28337281,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28337431,[],[]
28338247,"['0001943', '0001953', '0001993']","['Hypoglycemia', 'Diabetic ketoacidosis', 'Ketoacidosis']"
28338376,"['0030358', '0002664', '0100526']","['Non-small cell lung carcinoma', 'Neoplasm', 'Neoplasm of the lung']"
28338529,[],[]
28338634,[],[]
28338976,['0031284'],['Flushing']
28339013,[],[]
28339345,"['0000855', '0000147', '0001397']","['Insulin resistance', 'Polycystic ovaries', 'Hepatic steatosis']"
28339410,['0100021'],['Cerebral palsy']
28339928,"['0012532', '0000112', '0012622', '0030157']","['Chronic pain', 'Nephropathy', 'Chronic kidney disease', 'Flank pain']"
28340104,"['0002664', '0100526']","['Neoplasm', 'Neoplasm of the lung']"
28340260,[],[]
28340463,"['0002664', '0025464']","['Neoplasm', 'Increased reactive oxygen species production']"
28340485,[],[]
28340580,[],[]
28341038,['0010783'],['Erythema']
28341065,['0000726'],['Dementia']
28341154,"['0002093', '0002098']","['Respiratory insufficiency', 'Respiratory distress']"
28341156,[],[]
28341161,[],[]
28341196,[],[]
28341536,['0002621'],['Atherosclerosis']
28341623,['0001513'],['Obesity']
28341674,[],[]
28341723,[],[]
28341746,[],[]
28341903,"['0009046', '0031987']","['Difficulty running', 'Diminished ability to concentrate']"
28342010,['0001510'],['Growth delay']
28342542,"['0005180', '0001653', '0001659']","['Tricuspid regurgitation', 'Mitral regurgitation', 'Aortic regurgitation']"
28342789,[],[]
28342945,"['0100753', '0100543']","['Schizophrenia', 'Cognitive impairment']"
28343001,[],[]
28343062,[],[]
28343418,[],[]
28343423,[],[]
28343654,"['0011710', '0011713']","['Bundle branch block', 'Left bundle branch block']"
28343993,[],[]
28344199,['0001681'],['Angina pectoris']
28344590,[],[]
28344660,"['0030358', '0002664']","['Non-small cell lung carcinoma', 'Neoplasm']"
28345005,"['0002180', '0002529']","['Neurodegeneration', 'Neuronal loss in central nervous system']"
28345022,"['0002664', '0006775']","['Neoplasm', 'Multiple myeloma']"
28345160,[],[]
28345195,[],[]
28346872,[],[]
28346915,['0000790'],['Hematuria']
28347282,"['0002149', '0003774']","['Hyperuricemia', 'Stage 5 chronic kidney disease']"
28347608,[],[]
28347719,[],[]
28347978,"['0001371', '0002803', '0006380']","['Flexion contracture', 'Congenital contracture', 'Knee flexion contracture']"
28348057,[],[]
28348382,"['0100753', '0001317', '0100543']","['Schizophrenia', 'Abnormal cerebellum morphology', 'Cognitive impairment']"
28348808,"['0001287', '0002921', '0001362', '0004439', '0000265', '0002084']","['Meningitis', 'Abnormality of the cerebrospinal fluid', 'Calvarial skull defect', 'Craniofacial dysostosis', 'Mastoiditis', 'Encephalocele']"
28348846,[],[]
28348878,[],[]
28349200,[],[]
28349709,[],[]
28349897,[],[]
28350221,[],[]
28350368,['0100716'],['Self-injurious behavior']
28350803,['0002180'],['Neurodegeneration']
28351136,[],[]
28351265,[],[]
28351298,[],[]
28351424,[],[]
28351716,['0001098'],['Abnormal fundus morphology']
28351807,[],[]
28352621,"['0000024', '0012393']","['Prostatitis', 'Allergy']"
28352958,[],[]
28353042,"['0025464', '0000855', '0001513', '0000819', '0005978', '0001626', '0004324', '0003074', '0000842', '0000833', '0040270', '0003119']","['Increased reactive oxygen species production', 'Insulin resistance', 'Obesity', 'Diabetes mellitus', 'Type II diabetes mellitus', 'Abnormality of the cardiovascular system', 'Increased body weight', 'Hyperglycemia', 'Hyperinsulinemia', 'Glucose intolerance', 'Decreased glucose tolerance', 'Abnormality of lipid metabolism']"
28353232,"['0000708', '0100753']","['Behavioral abnormality', 'Schizophrenia']"
28355176,"['0002664', '0003003']","['Neoplasm', 'Colon cancer']"
28355402,"['0002639', '0001945', '0002315', '0030243', '0005547', '0100724']","['Budd-Chiari syndrome', 'Fever', 'Headache', 'Hepatic vein thrombosis', 'Myeloproliferative disorder', 'Hypercoagulability']"
28355605,[],[]
28355968,"['0002664', '0012125', '0003201']","['Neoplasm', 'Prostate cancer', 'Rhabdomyolysis']"
28355982,[],[]
28356035,"['0001626', '0000822']","['Abnormality of the cardiovascular system', 'Hypertension']"
28356129,"['0005978', '0001626', '0001513', '0000833', '0040270', '0000855']","['Type II diabetes mellitus', 'Abnormality of the cardiovascular system', 'Obesity', 'Glucose intolerance', 'Decreased glucose tolerance', 'Insulin resistance']"
28356295,[],[]
28356547,[],[]
28356622,"['0025264', '0001288', '0001387', '0025262']","['Stiff ankle', 'Gait disturbance', 'Joint stiffness', 'Stiff hip']"
28356949,"['0002860', '0011459', '0030731', '0002664']","['Squamous cell carcinoma', 'Esophageal carcinoma', 'Carcinoma', 'Neoplasm']"
28357505,"['0011675', '0002098', '0100749', '0002094']","['Arrhythmia', 'Respiratory distress', 'Chest pain', 'Dyspnea']"
28357725,[],[]
28357982,[],[]
28358140,"['0001297', '0002140', '0000969', '0002181', '0002637']","['Stroke', 'Ischemic stroke', 'Edema', 'Cerebral edema', 'Cerebral ischemia']"
28358234,[],[]
28358612,"['0002039', '0002013']","['Anorexia', 'Vomiting']"
28358712,"['0000969', '0002014', '0001369', '0001370']","['Edema', 'Diarrhea', 'Arthritis', 'Rheumatoid arthritis']"
28359307,"['0031500', '0002664', '0009725']","['Abdominal mass', 'Neoplasm', 'Bladder neoplasm']"
28359664,"['0000700', '0000704']","['Periapical bone loss', 'Periodontitis']"
28359781,[],[]
28359890,"['0031987', '0002664']","['Diminished ability to concentrate', 'Neoplasm']"
28360122,"['0000540', '0002516']","['Hypermetropia', 'Increased intracranial pressure']"
28360143,[],[]
28360224,[],[]
28360773,[],[]
28360843,[],[]
28360979,[],[]
28361121,[],[]
28361230,"['0001919', '0100520']","['Acute kidney injury', 'Oliguria']"
28361288,[],[]
28361307,[],[]
28362102,[],[]
28362386,[],[]
28362410,[],[]
28362864,['0001945'],['Fever']
28363570,[],[]
28363626,['0031352'],['Chest tightness']
28363782,[],[]
28363919,[],[]
28364409,[],[]
28364434,"['0002104', '0002647', '0010535', '0012499', '0002870']","['Apnea', 'Aortic dissection', 'Sleep apnea', 'Descending aortic dissection', 'Obstructive sleep apnea']"
28364927,['0012115'],['Hepatitis']
28366406,"['0002664', '0003002', '0001596', '0001875', '0000763', '0009830']","['Neoplasm', 'Breast carcinoma', 'Alopecia', 'Neutropenia', 'Sensory neuropathy', 'Peripheral neuropathy']"
28366539,[],[]
28366632,[],[]
28366770,[],[]
28367636,['0100651'],['Type I diabetes mellitus']
28367681,[],[]
28367767,"['0001945', '0012735', '0031417', '0002315', '0012378']","['Fever', 'Cough', 'Rhinorrhea', 'Headache', 'Fatigue']"
28367982,[],[]
28368267,[],[]
28368473,"['0002664', '0001510']","['Neoplasm', 'Growth delay']"
28369089,"['0002664', '0002858']","['Neoplasm', 'Meningioma']"
28370033,['0012648'],['Decreased inflammatory response']
28370352,"['0100324', '0002725', '0001057']","['Scleroderma', 'Systemic lupus erythematosus', 'Aplasia cutis congenita']"
28370605,[],[]
28370728,['0002664'],['Neoplasm']
28371313,"['0001513', '0025502']","['Obesity', 'Overweight']"
28371745,"['0100754', '0007302', '0000708']","['Mania', 'Bipolar affective disorder', 'Behavioral abnormality']"
28373195,[],[]
28373341,[],[]
28373627,['0000822'],['Hypertension']
28373747,['0002511'],['Alzheimer disease']
28373799,"['0003202', '0007354', '0007373']","['Skeletal muscle atrophy', 'Amyotrophic lateral sclerosis', 'Motor neuron atrophy']"
28373959,"['0000010', '0010550']","['Recurrent urinary tract infections', 'Paraplegia']"
28373991,[],[]
28374022,[],[]
28374639,[],[]
28374841,[],[]
28374958,[],[]
28375449,"['0002664', '0012126']","['Neoplasm', 'Stomach cancer']"
28375566,[],[]
28375653,[],[]
28375729,[],[]
28375743,[],[]
28375952,[],[]
28376287,[],[]
28376393,[],[]
28377051,[],[]
28377193,[],[]
28377210,['0002354'],['Memory impairment']
28377331,['0001939'],['Abnormality of metabolism/homeostasis']
28377738,[],[]
28378026,"['0002617', '0004944', '0031056', '0012443']","['Dilatation', 'Dilatation of the cerebral artery', 'Fusiform cerebral aneurysm', 'Abnormality of brain morphology']"
28378221,[],[]
28378668,[],[]
28379026,"['0003573', '0001677', '0001392', '0002904', '0008282', '0004950']","['Increased total bilirubin', 'Coronary artery atherosclerosis', 'Abnormality of the liver', 'Hyperbilirubinemia', 'Unconjugated hyperbilirubinemia', 'Peripheral arterial stenosis']"
28379194,[],[]
28379326,['0031864'],['Bacteremia']
28380044,[],[]
28380217,[],[]
28380256,[],[]
28380486,['0031217'],['Hot flashes']
28380662,['0001281'],['Tetany']
28381295,"['0002664', '0100242']","['Neoplasm', 'Sarcoma']"
28381362,[],[]
28381379,[],[]
28381601,[],[]
28381880,[],[]
28382143,"['0030731', '0001402', '0002664']","['Carcinoma', 'Hepatocellular carcinoma', 'Neoplasm']"
28382289,['0025464'],['Increased reactive oxygen species production']
28382844,['0100753'],['Schizophrenia']
28383311,"['0030839', '0000017', '0001513']","['Knee pain', 'Nocturia', 'Obesity']"
28383652,"['0002583', '0002664', '0003003']","['Colitis', 'Neoplasm', 'Colon cancer']"
28384889,[],[]
28384898,[],[]
28385001,['0001367'],['Abnormal joint morphology']
28385075,"['0002664', '0012125', '0000016', '0025407']","['Neoplasm', 'Prostate cancer', 'Urinary retention', 'Rectourethral fistula']"
28385178,['0002527'],['Falls']
28385594,"['0001909', '0005506', '0005558']","['Leukemia', 'Chronic myelogenous leukemia', 'Chronic leukemia']"
28385938,[],[]
28386168,[],[]
28386264,['0002960'],['Autoimmunity']
28386663,"['0000093', '0001263', '0000100', '0008677', '0000096', '0000097', '0005982', '0001510', '0000252', '0011451', '0001250', '0100543', '0000969', '0007430']","['Proteinuria', 'Global developmental delay', 'Nephrotic syndrome', 'Congenital nephrotic syndrome', 'Glomerulosclerosis', 'Focal segmental glomerulosclerosis', 'Reduced phenylalanine hydroxylase activity', 'Growth delay', 'Microcephaly', 'Congenital microcephaly', 'Seizures', 'Cognitive impairment', 'Edema', 'Generalized edema']"
28386687,"['0100022', '0001300']","['Abnormality of movement', 'Parkinsonism']"
28386881,['0000505'],['Visual impairment']
28386942,[],[]
28386950,"['0010566', '0001363', '0001274', '0003270', '0002566', '0100668']","['Hamartoma', 'Craniosynostosis', 'Agenesis of corpus callosum', 'Abdominal distention', 'Intestinal malrotation', 'Intestinal duplication']"
28387168,[],[]
28387468,"['0000164', '0011069', '0000668', '0000674']","['Abnormality of the dentition', 'Increased number of teeth', 'Hypodontia', 'Anodontia']"
28387835,['0001945'],['Fever']
28387851,[],[]
28388017,"['0002664', '0002835', '0000980']","['Neoplasm', 'Aspiration', 'Pallor']"
28388318,[],[]
28388350,[],[]
28388524,['0031987'],['Diminished ability to concentrate']
28388882,['0031456'],['Ectopic pregnancy']
28389361,"['0000501', '0000546', '0410014']","['Glaucoma', 'Retinal degeneration', 'Abnormality of ganglion']"
28389368,[],[]
28389374,"['0100001', '0100002', '0002664']","['Malignant mesothelioma', 'Pleural mesothelioma', 'Neoplasm']"
28389382,"['0001297', '0002140', '0002637']","['Stroke', 'Ischemic stroke', 'Cerebral ischemia']"
28389629,[],[]
28389633,['0031005'],['Hyperalgesia']
28389961,[],[]
28389983,[],[]
28389985,[],[]
28390121,[],[]
28390176,['0031319'],['Cardiomyocyte hypertrophy']
28390302,[],[]
28390852,"['0000822', '0005978', '0011675', '0001626', '0006510', '0001513', '0002104', '0010535', '0001635', '0004950', '0100651']","['Hypertension', 'Type II diabetes mellitus', 'Arrhythmia', 'Abnormality of the cardiovascular system', 'Chronic obstructive pulmonary disease', 'Obesity', 'Apnea', 'Sleep apnea', 'Congestive heart failure', 'Peripheral arterial stenosis', 'Type I diabetes mellitus']"
28391514,"['0002099', '0012393', '0025464', '0002172', '0025548']","['Asthma', 'Allergy', 'Increased reactive oxygen species production', 'Postural instability', 'Increased mean corpuscular hemoglobin concentration']"
28391546,[],[]
28391771,[],[]
