ID,Disease,HPO ID,Symptoms
158320,Muir–Torre syndrome,"['0002664', '0009720', '0030731']","['Neoplasm', 'Adenoma sebaceum', 'Carcinoma']"
253250,Mulibrey nanism,[],[]
272200,Multiple sulfatase deficiency,"['0000365', '0007431', '0008064', '0002240', '0001433']","['Hearing impairment', 'Congenital ichthyosiform erythroderma', 'Ichthyosis', 'Hepatomegaly', 'Hepatosplenomegaly']"
254450,"Myelofibrosis, idiopathic","['0011974', '0012378', '0001744', '0002653', '0004326', '0011889', '0001824', '0002719', '0000980', '0002090', '0001903', '0002098', '0001482']","['Myelofibrosis', 'Fatigue', 'Splenomegaly', 'Bone pain', 'Cachexia', 'Bleeding with minor or no trauma', 'Weight loss', 'Recurrent infections', 'Pallor', 'Pneumonia', 'Anemia', 'Respiratory distress', 'Subcutaneous nodule']"
254600,Myeloperoxidase deficiency,[],[]
160900,Myotonic dystrophy,"['0000518', '0000519', '0100786', '0002486', '0100019', '0000523', '0007787']","['Cataract', 'Developmental cataract', 'Hypersomnia', 'Myotonia', 'Cortical cataract', 'Subcapsular cataract', 'Posterior subcapsular cataract']"
613488,Myxoid liposarcoma,[],[]
237310,N-Acetylglutamate synthase deficiency,[],[]
161000,Naegeli–Franceschetti–Jadassohn syndrome,[],[]
161200,Nail–patella syndrome,"['0000093', '0006443', '0003048', '0009780', '0100777', '0002650', '0000882', '0000891', '0003110', '0000123']","['Proteinuria', 'Patellar aplasia', 'Radial head subluxation', 'Iliac horns', 'Exostoses', 'Scoliosis', 'Hypoplastic scapulae', 'Cervical ribs', 'Abnormality of urine homeostasis', 'Nephritis']"
302350,Nance–Horan syndrome,[],[]
607107,Nasopharyngeal carcinoma,"['0002664', '0000365', '0002315', '0000622', '0000651', '0040263', '0000211', '0000388', '0011469', '0003470', '0006824', '0001742', '0002653', '0001367', '0003040']","['Neoplasm', 'Hearing impairment', 'Headache', 'Blurred vision', 'Diplopia', 'Jaw ankylosis', 'Trismus', 'Otitis media', 'Nasal regurgitation', 'Paralysis', 'Cranial nerve paralysis', 'Nasal obstruction', 'Bone pain', 'Abnormal joint morphology', 'Arthropathy']"
601214,Naxos disease,[],[]
609285,Nemaline myopathy,"['0002795', '0002167', '0002650', '0003198', '0003750', '0012378', '0001627']","['Functional respiratory abnormality', 'Neurological speech impairment', 'Scoliosis', 'Myopathy', 'Increased muscle fatiguability', 'Fatigue', 'Abnormal heart morphology']"
605355,"Nemaline myopathy, Amish type","['0002795', '0002167', '0002650', '0003198', '0003750', '0012378', '0001627']","['Functional respiratory abnormality', 'Neurological speech impairment', 'Scoliosis', 'Myopathy', 'Increased muscle fatiguability', 'Fatigue', 'Abnormal heart morphology']"
256500,Netherton syndrome,"['0011123', '0000989', '0001944', '0002721', '0007431', '0008064', '0032169']","['Inflammatory abnormality of the skin', 'Pruritus', 'Dehydration', 'Immunodeficiency', 'Congenital ichthyosiform erythroderma', 'Ichthyosis', 'Severe infection']"
182940,Neural tube defect,[],[]
256700,Neuroblastoma,"['0003006', '0006742', '0002664', '0012378', '0001945', '0002829']","['Neuroblastoma', 'Congenital neuroblastoma', 'Neoplasm', 'Fatigue', 'Fever', 'Arthralgia']"
234200,Neurodegeneration with brain iron accumulation 1,[],[]
162200,Neurofibromatosis type 1,"['0009737', '0000716', '0000739', '0001067', '0002664']","['Lisch nodules', 'Depressivity', 'Anxiety', 'Neurofibromas', 'Neoplasm']"
101000,Neurofibromatosis type 2,[],[]
601321,Neurofibromatosis-Noonan syndrome,[],[]
608203,Neutrophil immunodeficiency syndrome,[],[]
601451,Nevo syndrome,['0001548'],['Overgrowth']
251260,Nijmegen breakage syndrome,[],[]
605820,Nonaka myopathy,"['0002355', '0009046', '0003805', '0002511', '0011034', '0100256']","['Difficulty walking', 'Difficulty running', 'Rimmed vacuoles', 'Alzheimer disease', 'Amyloidosis', 'Senile plaques']"
310600,Norrie disease,[],[]
245900,Norum disease,"['0000505', '0002621', '0002240', '0001744', '0007957', '0001878', '0001903', '0004804', '0000478', '0002716']","['Visual impairment', 'Atherosclerosis', 'Hepatomegaly', 'Splenomegaly', 'Corneal opacity', 'Hemolytic anemia', 'Anemia', 'Congenital hemolytic anemia', 'Abnormality of the eye', 'Lymphadenopathy']"
304150,Occipital horn syndrome,"['0001363', '0100777', '0003083', '0003272']","['Craniosynostosis', 'Exostoses', 'Dislocated radial head', 'Abnormality of the hip bone']"
612109,Oculoauricular syndrome,[],[]
164200,Oculodentodigital dysplasia,"['0000670', '0000691', '0006297', '0000460', '0001159', '0001089', '0000501', '0002213', '0000365', '0000405', '0008591', '0001251', '0001258', '0010550']","['Carious teeth', 'Microdontia', 'Hypoplasia of dental enamel', 'Narrow nose', 'Syndactyly', 'Iris atrophy', 'Glaucoma', 'Fine hair', 'Hearing impairment', 'Conductive hearing impairment', 'Congenital conductive hearing impairment', 'Ataxia', 'Spastic paraplegia', 'Paraplegia']"
164300,Oculopharyngeal muscular dystrophy,"['0003560', '0003741', '0002090']","['Muscular dystrophy', 'Congenital muscular dystrophy', 'Pneumonia']"
300855,Ogden syndrome,"['0001649', '0001263', '0001510', '0008897', '0011218', '0000520', '0000494', '0001090', '0200006', '0030820', '0000400', '0000430', '0002000', '0010803', '0000308', '0001837', '0010055', '0000973', '0003717', '0025104', '0002213', '0001627', '0001664', '0004755', '0004756', '0000023', '0100790', '0000028', '0012741', '0001276', '0001290', '0001319', '0002059']","['Tachycardia', 'Global developmental delay', 'Growth delay', 'Postnatal growth retardation', 'Abnormal shape of the frontal region', 'Proptosis', 'Downslanted palpebral fissures', 'Abnormally large globe', 'Slanting of the palpebral fissure', 'Hooded eyelid', 'Macrotia', 'Underdeveloped nasal alae', 'Short columella', 'Everted upper lip vermilion', 'Microretrognathia', 'Broad toe', 'Broad hallux', 'Cutis laxa', 'Minimal subcutaneous fat', 'Capillary malformation', 'Fine hair', 'Abnormal heart morphology', 'Torsade de pointes', 'Supraventricular tachycardia', 'Ventricular tachycardia', 'Inguinal hernia', 'Hernia', 'Cryptorchidism', 'Unilateral cryptorchidism', 'Hypertonia', 'Generalized hypotonia', 'Neonatal hypotonia', 'Cerebral atrophy']"
603554,Omenn syndrome,"['0002843', '0011123', '0001019']","['Abnormal T cell morphology', 'Inflammatory abnormality of the skin', 'Erythroderma']"
305450,Opitz–Kaveggia syndrome,[],[]
165500,Optic atrophy 1,[],[]
165550,Optic nerve hypoplasia,"['0000707', '0002011']","['Abnormality of the nervous system', 'Morphological abnormality of the central nervous system']"
311250,Ornithine transcarbamylase deficiency,"['0001250', '0000737', '0001254', '0002315', '0002018', '0002013', '0031258', '0001987']","['Seizures', 'Irritability', 'Lethargy', 'Headache', 'Nausea', 'Vomiting', 'Delirium', 'Hyperammonemia']"
604715,Orthostatic intolerance,[],[]
259500,Osteosarcoma,['0002664'],['Neoplasm']
144750,Osteosclerosis,[],[]
215150,Otospondylomegaepiphyseal dysplasia,[],[]
167000,Ovarian cancer,[],[]
608115,Ovarian hyperstimulation syndrome,"['0003270', '0002014', '0004324', '0011458', '0002018', '0002013', '0011037', '0000958', '0011359', '0002098', '0002202', '0100749', '0002027']","['Abdominal distention', 'Diarrhea', 'Increased body weight', 'Abdominal symptom', 'Nausea', 'Vomiting', 'Decreased urine output', 'Dry skin', 'Dry hair', 'Respiratory distress', 'Pleural effusion', 'Chest pain', 'Abdominal pain']"
167210,Pachyonychia congenita Jackson Lawler type,"['0002745', '0000695', '0000962', '0000975', '0007502', '0008066', '0012035', '0200037', '0001609', '0030766']","['Oral leukoplakia', 'Natal tooth', 'Hyperkeratosis', 'Hyperhidrosis', 'Follicular hyperkeratosis', 'Abnormal blistering of the skin', 'Steatocystoma multiplex', 'Skin vesicle', 'Hoarse voice', 'Ear pain']"
602080,Paget disease of bone,"['0002653', '0001369', '0000365', '0000572']","['Bone pain', 'Arthritis', 'Hearing impairment', 'Visual loss']"
146510,Pallister–Hall syndrome,[],[]
260350,Pancreatic cancer,"['0006725', '0002664', '0002894', '0003418', '0000952', '0030153', '0001824', '0002019']","['Pancreatic adenocarcinoma', 'Neoplasm', 'Neoplasm of the pancreas', 'Back pain', 'Jaundice', 'Cholangiocarcinoma', 'Weight loss', 'Constipation']"
613347,Pancreatic cancer,"['0006725', '0002664', '0002894', '0003418', '0000952', '0030153', '0001824', '0002019']","['Pancreatic adenocarcinoma', 'Neoplasm', 'Neoplasm of the pancreas', 'Back pain', 'Jaundice', 'Cholangiocarcinoma', 'Weight loss', 'Constipation']"
167800,"Pancreatitis, hereditary",[],[]
245000,Papillon–Lefèvre syndrome,[],[]
168300,Paramyotonia congenita,"['0003552', '0002486', '0001324']","['Muscle stiffness', 'Myotonia', 'Muscle weakness']"
608266,Parathyroid carcinoma,['0003072'],['Hypercalcemia']
608355,Parkes Weber syndrome,"['0001009', '0025104', '0001052', '0004947', '0001892', '0001635', '0003764', '0100784', '0100585', '0002619', '0000957', '0011276', '0100774', '0000118', '0010496', '0010484', '0000501', '0002315', '0002624']","['Telangiectasia', 'Capillary malformation', 'Nevus flammeus', 'Arteriovenous fistula', 'Abnormal bleeding', 'Congestive heart failure', 'Nevus', 'Peripheral arteriovenous fistula', 'Telangiectasia of the skin', 'Varicose veins', 'Cafe-au-lait spot', 'Vascular skin abnormality', 'Hyperostosis', 'Phenotypic abnormality', 'Hypertrophy of the lower limb', 'Hypertrophy of the upper limb', 'Glaucoma', 'Headache', 'Abnormal venous morphology']"
167400,Paroxysmal extreme pain disorder,"['0032148', '0031284', '0003781', '0007340', '0001250', '0002104', '0000980', '0002019']","['Episodic pain', 'Flushing', 'Excessive salivation', 'Lower limb muscle weakness', 'Seizures', 'Apnea', 'Pallor', 'Constipation']"
118800,Paroxysmal nonkinesigenic dyskinesia,"['0001332', '0002072', '0002305', '0100248']","['Dystonia', 'Chorea', 'Athetosis', 'Hemiballismus']"
169400,Pelger–Huët anomaly,[],[]
312080,Pelizaeus–Merzbacher disease,"['0000639', '0006934', '0001290', '0001337', '0002311', '0004305', '0002317', '0001257', '0001371', '0002803', '0002650', '0003011']","['Nystagmus', 'Congenital nystagmus', 'Generalized hypotonia', 'Tremor', 'Incoordination', 'Involuntary movements', 'Unsteady gait', 'Spasticity', 'Flexion contracture', 'Congenital contracture', 'Scoliosis', 'Abnormality of the musculature']"
274600,Pendred syndrome,"['0000365', '0011387', '0002321', '0000853']","['Hearing impairment', 'Enlarged vestibular aqueduct', 'Vertigo', 'Goiter']"
260800,Pentosuria,[],[]
604229,Peters anomaly,[],[]
261540,Peters-plus syndrome,"['0000659', '0007957', '0000594', '0007833', '0011483', '0000316', '0000481', '0000347', '0000311', '0000475', '0410030', '0001511', '0001518', '0001510']","['Peters anomaly', 'Corneal opacity', 'Shallow anterior chamber', 'Anterior chamber synechiae', 'Anterior synechiae of the anterior chamber', 'Hypertelorism', 'Abnormal cornea morphology', 'Micrognathia', 'Round face', 'Broad neck', 'Cleft lip', 'Intrauterine growth retardation', 'Small for gestational age', 'Growth delay']"
175200,Peutz–Jeghers syndrome,"['0004390', '0030731', '0002576']","['Hamartomatous polyposis', 'Carcinoma', 'Intussusception']"
101600,Pfeiffer syndrome,"['0001363', '0000327', '0000365', '0000164', '0001837', '0010055', '0008080', '0009381', '0001156', '0001159']","['Craniosynostosis', 'Hypoplasia of the maxilla', 'Hearing impairment', 'Abnormality of the dentition', 'Broad toe', 'Broad hallux', 'Hallux varus', 'Short finger', 'Brachydactyly', 'Syndactyly']"
261600,Phenylketonuria,"['0001250', '0001249', '0410021', '0000708', '0001010', '0002286', '0005599', '0000252', '0011451', '0000752', '0002353', '0000964']","['Seizures', 'Intellectual disability', 'Musty odor', 'Behavioral abnormality', 'Hypopigmentation of the skin', 'Fair hair', 'Hypopigmentation of hair', 'Microcephaly', 'Congenital microcephaly', 'Hyperactivity', 'EEG abnormality', 'Eczema']"
171300,Pheochromocytoma,"['0002666', '0000822', '0002664', '0000752', '0000975', '0002315', '0001649', '0030157', '0000739', '0000980', '0001278', '0001824', '0002615', '0003074', '0004421', '0005117', '0025269']","['Pheochromocytoma', 'Hypertension', 'Neoplasm', 'Hyperactivity', 'Hyperhidrosis', 'Headache', 'Tachycardia', 'Flank pain', 'Anxiety', 'Pallor', 'Orthostatic hypotension', 'Weight loss', 'Hypotension', 'Hyperglycemia', 'Elevated systolic blood pressure', 'Elevated diastolic blood pressure', 'Panic attack']"
172700,Pick disease,"['0000751', '0002511']","['Personality changes', 'Alzheimer disease']"
172800,Piebaldism,[],[]
132600,Pilomatricoma,[],[]
610954,Pitt–Hopkins syndrome,"['0002883', '0001250', '0000154', '0000179', '0000215', '0000232', '0000316', '0000426', '0000431', '0000486', '0000490', '0000520', '0000545', '0000687', '0001090', '0001572', '0002263', '0010803', '0010804', '0000396', '0000750', '0001344', '0002167', '0001263', '0004879', '0000733', '0001290', '0001319', '0002317', '0000954', '0001238', '0001763', '0000028', '0002104', '0000961', '0002019', '0000252', '0011451', '0001010', '0012733']","['Hyperventilation', 'Seizures', 'Wide mouth', 'Thick lower lip vermilion', 'Thick upper lip vermilion', 'Everted lower lip vermilion', 'Hypertelorism', 'Prominent nasal bridge', 'Wide nasal bridge', 'Strabismus', 'Deeply set eye', 'Proptosis', 'Myopia', 'Widely spaced teeth', 'Abnormally large globe', 'Macrodontia', ""Exaggerated cupid's bow"", 'Everted upper lip vermilion', 'Tented upper lip vermilion', 'Overfolded helix', 'Delayed speech and language development', 'Absent speech', 'Neurological speech impairment', 'Global developmental delay', 'Intermittent hyperventilation', 'Stereotypy', 'Generalized hypotonia', 'Neonatal hypotonia', 'Unsteady gait', 'Single transverse palmar crease', 'Slender finger', 'Pes planus', 'Cryptorchidism', 'Apnea', 'Cyanosis', 'Constipation', 'Microcephaly', 'Congenital microcephaly', 'Hypopigmentation of the skin', 'Macule']"
601200,Pleuropulmonary blastoma,"['0012735', '0011947', '0002098', '0100749', '0002664', '0002107']","['Cough', 'Respiratory tract infection', 'Respiratory distress', 'Chest pain', 'Neoplasm', 'Pneumothorax']"
613095,Polycystic kidney disease 2,[],[]
174050,Polycystic liver disease,[],[]
184700,Polycystic ovary syndrome,"['0000855', '0000789', '0001007', '0000132', '0001596', '0001513', '0012743', '0000822']","['Insulin resistance', 'Infertility', 'Hirsutism', 'Menorrhagia', 'Alopecia', 'Obesity', 'Abdominal obesity', 'Hypertension']"
263300,Polycythemia vera,"['0001901', '0000989', '0004398', '0001894', '0032147', '0001369', '0001997', '0002719', '0025238', '0001907', '0001658', '0001297', '0002625', '0004936', '0002315', '0002639', '0031987', '0012378']","['Polycythemia', 'Pruritus', 'Peptic ulcer', 'Thrombocytosis', 'Erythromelalgia', 'Arthritis', 'Gout', 'Recurrent infections', 'Foot pain', 'Thromboembolism', 'Myocardial infarction', 'Stroke', 'Deep venous thrombosis', 'Venous thrombosis', 'Headache', 'Budd-Chiari syndrome', 'Diminished ability to concentrate', 'Fatigue']"
606854,"Polymicrogyria, bilateral frontoparietal",[],[]
119500,Popliteal pterygium syndrome,"['0001770', '0000059', '0000028']","['Toe syndactyly', 'Hypoplastic labia majora', 'Cryptorchidism']"
201750,POR deficiency,[],[]
175780,Porencephaly,[],[]
176100,Porphyria cutanea tarda,"['0100699', '0001806', '0008066', '0200037', '0000953', '0000998', '0001395', '0002612', '0001394', '0001392', '0031987', '0040318']","['Scarring', 'Onycholysis', 'Abnormal blistering of the skin', 'Skin vesicle', 'Hyperpigmentation of the skin', 'Hypertrichosis', 'Hepatic fibrosis', 'Congenital hepatic fibrosis', 'Cirrhosis', 'Abnormality of the liver', 'Diminished ability to concentrate', 'Red urine']"
176200,Porphyria variegata,[],[]
176000,"Porphyria, acute intermittent",[],[]
263700,"Porphyria, congenital erythropoietic","['0030756', '0002027', '0002013', '0002019']","['Erythrodontia', 'Abdominal pain', 'Vomiting', 'Constipation']"
176270,Prader–Willi syndrome,"['0000708', '0001612', '0000219', '0001290', '0001319', '0000135', '0001263', '0002591', '0001513', '0004322']","['Behavioral abnormality', 'Weak cry', 'Thin upper lip vermilion', 'Generalized hypotonia', 'Neonatal hypotonia', 'Hypogonadism', 'Global developmental delay', 'Polyphagia', 'Obesity', 'Short stature']"
300511,Premature ovarian failure,"['0000789', '0000939', '0000821', '0000851', '0000872', '0100646', '0008207', '0002960', '0008209']","['Infertility', 'Osteoporosis', 'Hypothyroidism', 'Congenital hypothyroidism', 'Hashimoto thyroiditis', 'Thyroiditis', 'Primary adrenal insufficiency', 'Autoimmunity', 'Premature ovarian insufficiency']"
170100,Prolidase deficiency,"['0000347', '0002088', '0001744', '0001433', '0002240', '0000271', '0000316', '0000348', '0011120', '0001249']","['Micrognathia', 'Abnormal lung morphology', 'Splenomegaly', 'Hepatosplenomegaly', 'Hepatomegaly', 'Abnormality of the face', 'Hypertelorism', 'High forehead', 'Concave nasal ridge', 'Intellectual disability']"
176807,Prostate cancer,"['0002664', '0100515', '0000017', '0000790', '0100518', '0002653', '0012125', '0003401', '0007340', '0002607']","['Neoplasm', 'Pollakisuria', 'Nocturia', 'Hematuria', 'Dysuria', 'Bone pain', 'Prostate cancer', 'Paresthesia', 'Lower limb muscle weakness', 'Bowel incontinence']"
177170,Pseudoachondroplasia,"['0003498', '0004322', '0009381', '0001388', '0001288', '0001510', '0005792', '0008873', '0009826', '0008905', '0002857', '0002970', '0001156', '0002938', '0003307', '0001838']","['Disproportionate short stature', 'Short stature', 'Short finger', 'Joint laxity', 'Gait disturbance', 'Growth delay', 'Short humerus', 'Disproportionate short-limb short stature', 'Limb undergrowth', 'Rhizomelia', 'Genu valgum', 'Genu varum', 'Brachydactyly', 'Lumbar hyperlordosis', 'Hyperlordosis', 'Rocker bottom foot']"
264600,Pseudovaginal perineoscrotal hypospadias,"['0000054', '0000060']","['Micropenis', 'Clitoral hypoplasia']"
264800,Pseudoxanthoma elasticum,"['0000973', '0000572', '0025533', '0001102', '0000573', '0000504', '0002239', '0004417', '0012514', '0001677', '0001658', '0002637', '0002617', '0004944', '0001342']","['Cutis laxa', 'Visual loss', ""Peau d'orange"", 'Angioid streaks of the fundus', 'Retinal hemorrhage', 'Abnormality of vision', 'Gastrointestinal hemorrhage', 'Intermittent claudication', 'Lower limb pain', 'Coronary artery atherosclerosis', 'Myocardial infarction', 'Cerebral ischemia', 'Dilatation', 'Dilatation of the cerebral artery', 'Cerebral hemorrhage']"
265100,Pulmonary alveolar microlithiasis,"['0002094', '0002105', '0012735', '0025406', '0031246', '0100749']","['Dyspnea', 'Hemoptysis', 'Cough', 'Asthenia', 'Nonproductive cough', 'Chest pain']"
300770,Pulmonary alveolar proteinosis,"['0002098', '0012735', '0001945', '0011134', '0001824']","['Respiratory distress', 'Cough', 'Fever', 'Low-grade fever', 'Weight loss']"
265450,Pulmonary veno occlusive disease,[],[]
265800,Pycnodysostosis,"['0000448', '0009381', '0009803', '0009882', '0005855', '0000234', '0000269', '0000270', '0002645', '0000347', '0000189', '0040079', '0000668', '0006349', '0100678', '0000256', '0004488', '0002650', '0000164']","['Prominent nose', 'Short finger', 'Short phalanx of finger', 'Short distal phalanx of finger', 'Multiple prenatal fractures', 'Abnormality of the head', 'Prominent occiput', 'Delayed cranial suture closure', 'Wormian bones', 'Micrognathia', 'Narrow palate', 'Irregular dentition', 'Hypodontia', 'Agenesis of permanent teeth', 'Premature skin wrinkling', 'Macrocephaly', 'Macrocephaly at birth', 'Scoliosis', 'Abnormality of the dentition']"
266140,Pyropoikilocytosis,[],[]
266150,Pyruvate carboxylase deficiency,[],[]
312170,Pyruvate dehydrogenase deficiency,"['0001941', '0001942', '0003128', '0004902', '0011968', '0001254', '0001290', '0001319', '0012443', '0001250', '0000238', '0004900']","['Acidosis', 'Metabolic acidosis', 'Lactic acidosis', 'Congenital lactic acidosis', 'Feeding difficulties', 'Lethargy', 'Generalized hypotonia', 'Neonatal hypotonia', 'Abnormality of brain morphology', 'Seizures', 'Hydrocephalus', 'Severe lactic acidosis']"
266200,Pyruvate kinase deficiency,"['0001903', '0000952', '0001649', '0001744', '0001878', '0004804', '0012378']","['Anemia', 'Jaundice', 'Tachycardia', 'Splenomegaly', 'Hemolytic anemia', 'Congenital hemolytic anemia', 'Fatigue']"
262190,Rabson–Mendenhall syndrome,"['0000164', '0000280', '0000303', '0005328', '0007495', '0000951', '0000956', '0025092', '0000962', '0000977', '0000826', '0040063']","['Abnormality of the dentition', 'Coarse facial features', 'Mandibular prognathia', 'Progeroid facial appearance', 'Prematurely aged appearance', 'Abnormality of the skin', 'Acanthosis nigricans', 'Epidermal acanthosis', 'Hyperkeratosis', 'Soft skin', 'Precocious puberty', 'Decreased adipose tissue']"
259775,Raine syndrome,[],[]
266280,RAPADILINO syndrome,[],[]
129400,Rapp–Hodgkin syndrome,[],[]
266500,Refsum disease,[],[]
266510,"Refsum disease, infantile form",[],[]
191830,Renal agenesis,[],[]
144700,Renal cell carcinoma,"['0031500', '0012378', '0003072', '0000790', '0030157', '0030838', '0003270', '0005584', '0030731', '0001824', '0000716', '0001903', '0001901', '0012871', '0000822', '0002664', '0002360', '0030166', '0001945', '0012432']","['Abdominal mass', 'Fatigue', 'Hypercalcemia', 'Hematuria', 'Flank pain', 'Hip pain', 'Abdominal distention', 'Renal cell carcinoma', 'Carcinoma', 'Weight loss', 'Depressivity', 'Anemia', 'Polycythemia', 'Varicocele', 'Hypertension', 'Neoplasm', 'Sleep disturbance', 'Night sweats', 'Fever', 'Chronic fatigue']"
137920,Renal cysts and diabetes syndrome,[],[]
233100,Renal glucosuria,[],[]
208540,Renal-hepatic-pancreatic dysplasia,[],[]
309500,Renpenning syndrome,[],[]
267500,Reticular dysgenesis,[],[]
312750,Rett syndrome,[],[]
268130,Revesz syndrome,[],[]
613471,Reynolds syndrome,[],[]
268210,Rhabdomyosarcoma,"['0002664', '0000790', '0030430', '0000246', '0002315', '0000520']","['Neoplasm', 'Hematuria', 'Neuroma', 'Sinusitis', 'Headache', 'Proptosis']"
268220,"Rhabdomyosarcoma, alveolar",[],[]
215100,Rhizomelic chondrodysplasia punctata type 1,"['0008905', '0000518', '0000519', '0001249', '0001250', '0001510', '0002093', '0002098', '0002795', '0011947', '0100543']","['Rhizomelia', 'Cataract', 'Developmental cataract', 'Intellectual disability', 'Seizures', 'Growth delay', 'Respiratory insufficiency', 'Respiratory distress', 'Functional respiratory abnormality', 'Respiratory tract infection', 'Cognitive impairment']"
600121,Rhizomelic chondrodysplasia punctata type 3,"['0008905', '0000518', '0000519', '0001249', '0001250', '0001510', '0002093', '0002098', '0002795', '0011947', '0100543']","['Rhizomelia', 'Cataract', 'Developmental cataract', 'Intellectual disability', 'Seizures', 'Growth delay', 'Respiratory insufficiency', 'Respiratory distress', 'Functional respiratory abnormality', 'Respiratory tract infection', 'Cognitive impairment']"
608611,Ribose-5-phosphate isomerase deficiency,[],[]
611943,RIDDLE syndrome,[],[]
268300,Roberts syndrome,"['0000204', '0001371', '0002803', '0002987', '0004209', '0005879', '0006380', '0012785', '0030084', '0031057', '0031250', '0040019', '0410030']","['Cleft upper lip', 'Flexion contracture', 'Congenital contracture', 'Elbow flexion contracture', 'Clinodactyly of the 5th finger', 'Congenital finger flexion contractures', 'Knee flexion contracture', 'Flexion contracture of finger', 'Clinodactyly', 'Skin fissure', 'Lip fissure', 'Finger clinodactyly', 'Cleft lip']"
268400,Rothmund–Thomson syndrome,['0001029'],['Poikiloderma']
180800,Roussy–Lévy syndrome,"['0003202', '0001337', '0001760', '0001284', '0002936', '0001324', '0002460', '0003323', '0003690', '0003693', '0009063', '0001251', '0002066', '0001761', '0002174', '0200085', '0002751', '0008453', '0031936', '0009027']","['Skeletal muscle atrophy', 'Tremor', 'Abnormality of the foot', 'Areflexia', 'Distal sensory impairment', 'Muscle weakness', 'Distal muscle weakness', 'Progressive muscle weakness', 'Limb muscle weakness', 'Distal amyotrophy', 'Progressive distal muscle weakness', 'Ataxia', 'Gait ataxia', 'Pes cavus', 'Postural tremor', 'Limb tremor', 'Kyphoscoliosis', 'Congenital kyphoscoliosis', 'Delayed ability to walk', 'Foot dorsiflexor weakness']"
180849,Rubenstein-Taybi syndrome,[],[]
268700,Saccharopinuria,[],[]
101400,Saethre–Chotzen syndrome,"['0001510', '0003502', '0004322']","['Growth delay', 'Mild short stature', 'Short stature']"
604369,Salla disease,[],[]
269000,SC phocomelia syndrome,"['0000204', '0001371', '0002803', '0002987', '0004209', '0005879', '0006380', '0012785', '0030084', '0031057', '0031250', '0040019', '0410030']","['Cleft upper lip', 'Flexion contracture', 'Congenital contracture', 'Elbow flexion contracture', 'Clinodactyly of the 5th finger', 'Congenital finger flexion contractures', 'Knee flexion contracture', 'Flexion contracture of finger', 'Clinodactyly', 'Skin fissure', 'Lip fissure', 'Finger clinodactyly', 'Cleft lip']"
269160,Schizencephaly,[],[]
181500,Schizophrenia,"['0100753', '0000709']","['Schizophrenia', 'Psychosis']"
224750,Schöpf–Schulz–Passarge syndrome,[],[]
162091,Schwannomatosis,[],[]
269500,Sclerosteosis,[],[]
183900,SED congenita,[],[]
607459,"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",[],[]
182230,Septo-optic dysplasia,['0012443'],['Abnormality of brain morphology']
400042,Sertoli cell-only syndrome,[],[]
604271,Short stature,[],[]
182212,Shprintzen–Goldberg syndrome,[],[]
260400,Shwachman–Bodian–Diamond syndrome,"['0001875', '0000924', '0001510', '0002719', '0032169', '0001876', '0001903', '0020060', '0001873', '0001905', '0001909', '0002488', '0004808', '0001738', '0004322', '0005899', '0000772', '0001547', '0000920']","['Neutropenia', 'Abnormality of the skeletal system', 'Growth delay', 'Recurrent infections', 'Severe infection', 'Pancytopenia', 'Anemia', 'Decreased red blood cell count', 'Thrombocytopenia', 'Congenital thrombocytopenia', 'Leukemia', 'Acute leukemia', 'Acute myeloid leukemia', 'Exocrine pancreatic insufficiency', 'Short stature', 'Metaphyseal dysostosis', 'Abnormality of the ribs', 'Abnormality of the rib cage', 'Enlargement of the costochondral junction']"
269921,Sialuria,[],[]
603903,Sickle cell anemia,[],[]
180860,Silver–Russell syndrome,"['0001511', '0011968', '0001943', '0001518', '0000966', '0000970', '0000975', '0000980', '0000274', '0000325', '0000347', '0000307']","['Intrauterine growth retardation', 'Feeding difficulties', 'Hypoglycemia', 'Small for gestational age', 'Hypohidrosis', 'Anhidrosis', 'Hyperhidrosis', 'Pallor', 'Small face', 'Triangular face', 'Micrognathia', 'Pointed chin']"
210250,Sitosterolemia,"['0001114', '0003124', '0010874', '0002621', '0004416', '0001084', '0001369', '0001744', '0001410', '0001394']","['Xanthelasma', 'Hypercholesterolemia', 'Tendon xanthomatosis', 'Atherosclerosis', 'Precocious atherosclerosis', 'Corneal arcus', 'Arthritis', 'Splenomegaly', 'Decreased liver function', 'Cirrhosis']"
270200,Sjögren–Larsson syndrome,"['0007431', '0008064', '0040189']","['Congenital ichthyosiform erythroderma', 'Ichthyosis', 'Scaling skin']"
184250,"SMED, Strudwick type",[],[]
270400,Smith–Lemli–Opitz syndrome,['0000078'],['Abnormality of the genital system']
