file,spanish,HPO_symptoms,HPO_code
7977374,"El pie Club es una de las malformaciones congénitas humanas más frecuentes. La artrogriposis distal tipo I (DA-1) es una causa frecuente de pie Club dominante heredado. Realizando una búsqueda Genomewide mediante polimorfismos cortos de repetición en tándem (STR), hemos mapeado un gen DA-1 a la región pericentromeric del cromosoma 9 en un gran kindred. El análisis de ligamiento ha generado una puntuación positiva de LOD de 5,90 en theta = 0, con el marcador GS-4. Se han identificado múltiples soportes recombinantes en la región. El análisis de una familia adicional no demostró ningún vínculo con el mismo locus, lo que indica una heterogeneidad probable del locus. De los trastornos de la contractura congénita de un autosoma que causan deformidades posicionales del pie, éste es el primero en mapearse.","['Pie Club', 'Artrogriposis distal.', 'Artrogriposis', 'herencia dominante.', 'pie Club', 'heterogeneidad de locus', 'heterogeneidad', 'contractura congénita.', 'contractura', 'Deformidad de pie posicional', 'deformidad del pie']","['0001762', '0005684', '0001390', '0000006', '0001762', '0001425', '0001425', '0002803', '0001371', '0005656', '0001760']"
8001963,"El síndrome de carcinoma basocelular nevoide (NBCCS, o síndrome de Gorlin) es un síndrome de predisposición al cáncer caracterizado por múltiples carcinomas basocelulares y diversos defectos del desarrollo. El gen responsable de la NBCCS, que es más probable que sea un gen supresor tumoral, ha sido previamente mapeado a 9Q 22,3-q31 en un intervalo de 12 cM entre los loci del marcador microsatélite D9 12.1 y D9S109. El análisis combinado multipunto y haplotipo de polimorfismos adicionales en esta región en nuestra colección de pedigríes de Australasia ha refinado aún más la localización del gen entre los marcadores D9S196 y D9S180, un intervalo de aproximadamente 2 cM.","['carcinoma basocelular.', 'cáncer', 'carcinomas basocelulares.', 'defectos del desarrollo.', 'tumor']","['0002671', '0002664', '0002671', '0001263', '0002664']"
8042672,"El síndrome del carcinoma basocelular nevoide (NBCC) es un trastorno multisistémico autosómica dominante con expresividad variable. Presentamos los hallazgos clínicos de 11 casos NBCC afroamericanos de 2 familias y una revisión de la literatura de NBCC en afroamericanos. Las 2 nuevas familias, así como las descritas previamente, sugieren una expresión mínima de los carcinomas basocelulares y la expresión completa de los demás componentes del síndrome. Los 3 hallazgos más frecuentes en los 11 casos fueron quistes mandibulares, fosas Palmar y/o plantar y calcificación del cerebri de hoz. Sólo el 44% (4/11) de estos casos tenían uno o más carcinomas de células basales confirmados. Esta frecuencia es sustancialmente menor que la observada en los blancos (90% con carcinomas basocelulares). La relativa carencia de estos tumores cutáneos en afroamericanos refleja en parte la protección de la radiación ultravioleta como consecuencia del aumento de la pigmentación cutánea. Futuras investigaciones deben ayudar a identificar las mutaciones específicas en los negros, así como otros genes modificadores y exposiciones ambientales que pueden contribuir a las diversas manifestaciones del síndrome.","['carcinoma basocelular.', 'autosómica dominante.', 'dominante', 'variable', 'expresividad variable.', 'carcinomas basocelulares.', 'quistes mandibulares.', 'fosas Palmar y/o plantar.', 'fosas plantares.', 'fosetas', 'calcificación del cerebri hoz.', 'carcinomas basocelulares.', 'carcinomas basocelulares.', 'tumores cutáneos.', 'tumores', 'aumento de la pigmentación cutánea']","['0002671', '0000006', '0000006', '0003813', '0003828', '0002671', '0010603', '0010612', '0010612', '0004467', '0005462', '0002671', '0002671', '0008069', '0002664', '0000953']"
8042673,"En este estudio se presentan 118 casos de síndrome de carcinoma basocelular nevoide (NBCCS, síndrome de Gorlin o síndrome del nevo basocelular). Con el objetivo de conocer todas las familias afectadas en Australia, hemos examinado la mayor serie hasta la fecha. Las frecuencias relativas de las complicaciones asociadas se presentan y se comparan con las de la reciente encuesta inglesa de Evans et al. [J MED Genet 30:460-464, 1993]. Las frecuencias de la mayoría de las manifestaciones son similares. Sin embargo, una diferencia importante es que los carcinomas de células basales múltiples se manifiestan a partir de una edad más temprana en la población australiana, lo que probablemente refleja una mayor exposición a la radiación ultravioleta. De las 64 familias constatadas, 37 representaban casos simples y, en consecuencia, la nueva tasa de mutación aparente es sorprendentemente alta (14-81%) Dada la falta de impacto de la NBCCS sobre las capacidades reproductivas. Hay algunas evidencias que sugieren que esto puede ser atribuible a la anticipación.","['carcinoma basocelular.', 'Nevus basocelular.', 'carcinomas basocelulares.']","['0002671', '0002671', '0002671']"
8092198,"El síndrome de síndrome-oto-renal (BOR) es una condición autosómica dominante de las anomalías del arco branquial, la sordera y la displasia renal. Las manifestaciones clínicas tienden a tener una considerable variabilidad intrafamiliar e interfamiliar. Los estudios previos de vinculación habían localizado el gen responsable del síndrome de BOR a una amplia región del cromosoma 8q. Utilizando 10 marcadores microsatélites, hemos refinado aún más la localización de este trastorno estableciendo una estrecha vinculación a dos marcadores, D8S279 y D8S530 (Zmax = 3,91 y Zmax = 2,83 respectivamente en theta = 0,00). Estos marcadores se encuentran a 1 cM del uno del otro. El análisis multipunto, en el que participaron 7 loci, colocó el gen entre estos marcadores, con un intervalo de confianza de LOD-1 0,7 cM proximal a D8S530 y 0,6 cM distal a D8S279.","['autosómica dominante.', 'dominante', 'anomalías del arco branquial.', 'branchial', 'sordera', 'displasia renal.', 'variabilidad intrafamiliar e interfamiliar.', 'variabilidad interfamiliar.', 'variabilidad']","['0000006', '0000006', '0009794', '0009794', '0000404', '0000110', '0003822', '0003812', '0003812']"
8092199,"El síndrome de Branchiootorenal (BOR) es una forma común autosómica dominante de deterioro auditivo previamente mapeado a 8q. Este informe refina la localización del gen del síndrome de BOR mediante análisis de haplotipo al intervalo flanqueado por marcadores D8S553 y D8S286. Mediante el análisis de enlaces multipunto, el locus de la enfermedad más probable está flanqueado por marcadores D8S530 y D8S279.","['forma autosómica dominante.', 'autosómica dominante.', 'forma dominante.', 'dominante', 'trastornos de la audición']","['0000006', '0000006', '0000006', '0000006', '0000365']"
8102569,"La tipificación RFLP de los miembros de una familia de neurofibromatosis tipo 2 (NF2) sugirió que los individuos afectados se hemizygous en el locus de la cadena pesada del neurofilamento (NEFH), posiblemente como resultado de una deleción asociada a la enfermedad. El cariotipo convencional no reveló evidencia de una deleción y todos o la mayoría de los familiares afectados eran heterocigotos para marcadores estrechamente vinculados que mapeaban proximal al locus NEFH (D22S1 y D22S56) y para el marcador distal D22S32. El análisis de FISH confirmó una deleción germinal asociada a la enfermedad en la 22q que englobaba el locus NEFH, que se sabe que está estrechamente ligado a la NF2, pero no se extiende hasta la región proximal del sarcoma de Ewing o el locus del factor de leucemia distal (la de la mortalidad). El análisis PFGE con un subclone de la cósmido de la duración identificó fragmentos de NotI y MluI específicos del paciente y sugirió que la deleción es de aproximadamente 700 KB de longitud. Aunque puede esperarse que esta gran deleción elimine una fracción considerable y, posiblemente, todo el gen NF2, el fenotipo resultante es el subtipo de NF2 leve, llamado Gardner. La deleción debe proporcionar un recurso de mapeo útil para caracterización la región cromosómica que contiene el locus NF2.","['neurofibromatosis', 'sarcoma']","['0006746', '0100242']"
8103288,"Las translocaciones Robertsonian, que se producen con una frecuencia de aproximadamente 1 de cada 10.000 nacidos, pueden ser una causa importante de uniparental uniparental, como se demostró para las translocaciones de 13/15, 13/14, 14/14 y 22/22. La dismorfogénesis y/o retraso mental proporcionan claves clínicas para la uniparental uniparental en la descendencia aparentemente equilibrada de los portadores de translocación. Las estrategias de investigación para evaluar la frecuencia e implicaciones de la uniparental uniparental en portadores de translocación incluyen un enfoque de registro genético, el estudio de abortuses de translocación equilibrada y los estudios de padres de origen sobre las translocaciones Robertsonian homólogas de novo.","['Dismorfogénesis', 'retraso mental.', 'retraso', 'de Novo']","['0001999', '0001249', '0001249', '0003745']"
8145850,"La mutación brachypodism (PA) altera la longitud y el número de huesos en las extremidades de los ratones, pero ahorra el esqueleto axial. Se ilustra la importancia de los genes específicos en el control de la morfogénesis de elementos esqueléticos individuales en la extremidad tetrápodo. Ahora Reportamos el aislamiento de tres nuevos miembros de la superfamilia del factor de crecimiento transformador beta (TGF-beta) (factores de crecimiento/diferenciación (GDF) 5, 6 y 7) y mostramos mediante mapeo, patrones de expresión y secuenciación que las mutaciones en Gdf5 son responsables de las alteraciones esqueléticas en ratones PA. GDF5 y el GDF6 y GDF7 estrechamente relacionados definen un nuevo subgrupo de factores relacionados con las moléculas inductoras de hueso y cartílago conocidas, las proteínas morfogenéticas óseas (BMPs). Los estudios de mutaciones Bmp5 en ratones de oído corto han demostrado que al menos otro gen BMP también es necesario para el desarrollo esquelético normal. Las alteraciones esqueléticas altamente específicas de la PA y de los ratones de oído corto sugieren que diferentes miembros de la familia BMP controlan la formación de diferentes rasgos morfológicos en el esqueleto de los mamíferos.","['oreja corta.', 'oreja corta.']","['0400005', '0400005']"
8160736,"Presentamos 3 individuos, una madre, su hijo y un niño no emparentado, con una serie de manifestaciones descritas en el síndrome síndrome-óculo-facial (BOFS). Las 2 primeras personas carecían de las anormalidades oculares y branquiales normalmente encontradas en este síndrome. Sin embargo, la agenesia renal unilateral estaba presente en el primer niño, un defecto que se encontró con poca frecuencia en el síndrome de BOF. Tanto la madre como su hijo también tenían senos supraauriculares bilaterales. Estos defectos pueden representar la persistencia del tracto del seno de la vesícula ótico. El segundo niño tiene una expresión leve de esta afección, entre los más leves publicados en la literatura. El BOFS parece representar un espectro que implica el desarrollo de las vesículas ópticas, los arcos branquiales, los ojos, la cara, los labios y los riñones. Las variaciones observadas en este trastorno y el solapamiento entre esta afección y el síndrome síndrome-oto-renal pueden representar diferentes mutaciones dentro de un único gen o pueden ser un síndrome de deleción del gen contiguo.","['agenesia renal unilateral.', 'agenesia renal.', 'senos supraauriculares bilaterales.', 'desarrollo de las vesículas ópticas.', 'arcos branquiales.', 'síndrome de deleción del gen contiguo.']","['0000122', '0000104', '0008606', '0000478', '0009794', '0001466']"
8317476,"El síndrome de Angélica familiar (EA) puede ser consecuencia de mutaciones en el cromosoma 15q11q13 que, cuando se transmiten de padre a hijo, no producen ninguna anormalidad fenotípica, sino que, cuando se transmiten de madre a hijo, causan como. Por tanto, estas mutaciones no se comportan como mutaciones dominantes ni recesivas, sino que muestran un modo de herencia impreso. Se han analizado dos pares de hermanos con AS y una familia mayor con cuatro como descendencia de tres hermanas con varios polimorfismos de microsatélites recientemente descritos en la región como. COMO hermanos heredaron los mismos alelos maternos en los loci GABRB3 y GABRA5, y los hermanos no afectos de como individuos heredaron los otros alelos maternos en estos loci. En uno de los pares de hermanos, el análisis de un evento de recombinación indica que la mutación responsable de la misma es distal a locus D15S63. Este resultado es consistente con una deleción submicroscópica impresa previamente descrita que produce como una deleción que incluye loci D15S10, D15S113 y GABRB3, todos distal a D15S63. El análisis del mayor como familia proporciona la primera demostración clara de una nueva mutación en la no deleción. El análisis de la vinculación de GABRB3 en estas tres familias, sobre la asunción de la herencia impresa (penetrancia de una mutación como es 1 si se transmite maternamente y es 0 si se transmite paternalmente), indica una puntuación máxima de LOD de 3,52 en theta = 0.","['anomalía fenotípica.', 'dominante', 'modo de herencia.']","['0000118', '0000006', '0000005']"
8318482,"Este estudio prospectivo de 96 individuos de 29 familias con neurofibromatosis 2, 49 de los cuales fueron afectados, confirma en una serie ampliada la asociación previamente notificada entre la catarata subcapsular/capsular posterior y la neurofibromatosis 2. Se encontraron cataratas subcapsulares/capsulares posteriores en 36 (80%) de los 45 individuos afectados (cuatro individuos fueron excluidos de los análisis estadísticos). Además, la Asociación de las opacidades de las lentes corticales periféricas con la neurofibromatosis 2 fue estadísticamente significativa. Diecisiete de los pacientes con neurofibromatosis 2 (37,8%) presentaron cataratas corticales periféricas en comparación con ninguno de los familiares no afectados (p < 0,0001). En tres pacientes se observaron opacidades corticales periféricas a pesar de la ausencia de cataratas subcapsulares/capsulares posteriores. Estos hallazgos apoyan la inclusión de cataratas corticales de inicio precoz, además de cataratas subcapsulares/capsulares posteriores, en los criterios diagnósticos de neurofibromatosis 2.","['neurofibromatosis', 'catarata subcapsular/capsular posterior.', 'catarata subcapsular/capsular.', 'catarata capsular.', 'catarata', 'neurofibromatosis', 'Cataratas subcapsulares/capsulares posteriores.', 'cataratas subcapsulares/capsulares.', 'Cataratas capsulares.', 'Cataratas', 'opacidad de las lentes corticales periféricas.', 'opacidad del cristalino', 'neurofibromatosis', 'neurofibromatosis', 'Cataratas corticales periféricas.', 'Cataratas corticales.', 'Cataratas', 'opacidad cortical periférica.', 'opacidades corticales.', 'cataratas subcapsulares/capsulares posteriores.', 'cataratas subcapsulares/capsulares.', 'Cataratas capsulares.', 'Cataratas', 'Cataratas corticales de inicio precoz.', 'Cataratas', 'cataratas subcapsulares/capsulares posteriores.', 'cataratas subcapsulares/capsulares.', 'Cataratas capsulares.', 'Cataratas', 'neurofibromatosis']","['0006746', '0007787', '0000523', '0100017', '0000518', '0006746', '0007787', '0000523', '0100017', '0000518', '0100019', '0000518', '0006746', '0006746', '0008011', '0100019', '0000518', '0008011', '0100019', '0007787', '0000523', '0100017', '0000518', '0007876', '0000518', '0007787', '0000523', '0100017', '0000518', '0006746']"
8326488,"Existen muchas complicaciones potenciales que se han descrito en asociación con el síndrome del carcinoma basocelular naevoid. Hemos podido mostrar las frecuencias relativas de estos problemas en un estudio de base poblacional de 84 casos en el noroeste de Inglaterra. Las principales complicaciones de los carcinomas de células basales y de los quistes mandibulares se producen en más del 90% de los pacientes de 40 años de edad, pero ambos pueden presentarse antes de los 10 años de edad. Las complicaciones menos bien descritas son la calcificación ovárica o fibroma (24%), la meduloblastoma (5%), el fibroma cardiaco (3%), el paladar hendido (5%) y las anomalías oftálmicas como el estrabismo o la catarata (26%). Este estudio define más claramente las posibles complicaciones del síndrome y proporciona directrices más claras para el asesoramiento y el cribado de personas afectadas y en riesgo.","['carcinoma basocelular.', 'carcinomas basocelulares.', 'quistes mandibulares.', 'calcificación ovárica.', 'calcificación ovárica o fibroma.', 'meduloblastoma', 'fibroma cardiaco.', 'paladar hendido.', 'anomalías oftálmicas.', 'escudriñar', 'catarata']","['0002671', '0002671', '0010603', '0008657', '0010618', '0002885', '0010617', '0000175', '0000478', '0000486', '0000518']"
8352281,"El síndrome de carcinoma basocelular nevoide (NBCCS; síndrome del nevo basocelular o síndrome de Gorlin) es un síndrome de predisposición al cáncer caracterizado por múltiples carcinomas basocelulares (CB) y diversos defectos del desarrollo. El gen de NBCCS se ha mapeado a 9Q 23.1-q31 en familias norteamericanas y europeas. Además, la pérdida de heterocigoto (LOH) para marcadores genéticos en esta región se ha detectado en CB esporádicos, lo que indica que el gen NBCCS es probablemente un gen supresor de tumores. En este estudio hemos determinado que el gen NBCCS también está relacionado con esta región en los pedigríes de Australasia y que no hay evidencia significativa de heterogeneidad. Hemos definido la localización del gen mediante análisis multipunto y haplotipo de 15 familias, utilizando cuatro marcadores microsatélites. Se detectó LOH en estos loci en el 50% de los CB esporádicos, una tasa significativamente superior a la de otras lesiones cutáneas utilizadas como controles.","['carcinoma basocelular.', 'Nevus basocelular.', 'síndrome del nevo basocelular.', 'cáncer', 'carcinomas basocelulares.', 'defectos del desarrollo.', 'esporádicos', 'tumor', 'heterogeneidad', 'esporádicos', 'lesiones cutáneas']","['0002671', '0002671', '0002671', '0002664', '0002671', '0001263', '0003745', '0002664', '0001425', '0003745', '0011355']"
8379998,"La neurofibromatosis tipo 2 (NF2) es una enfermedad monogénica dominantemente hereditaria que predispone a los portadores para desarrollar tumores del sistema nervioso. Para identificar el defecto genético se clonó la región entre dos marcadores polimórficos flanqueantes en el cromosoma 22 y se identificaron varios genes. Uno de ellos es el lugar de las mutaciones de la germinación en pacientes NF2 y de mutaciones somáticas en tumores relacionados con NF2. Su producto deducido tiene homología con proteínas en la membrana plasmática y la interfase citoesqueleto, un lugar de acción previamente desconocido de los genes supresores tumorales en humanos.","['Neurofibromatosis', 'herencia dominante.', 'tumores del sistema nervioso.', 'tumores', 'tumores', 'tumor']","['0006746', '0000006', '0004375', '0002664', '0002664', '0002664']"
8414026,"La neurofibromatosis 2 (NF2) es un trastorno dominantemente hereditario caracterizado por múltiples tumores del sistema nervioso central, predominantemente los schwanomas vestibulares bilaterales. El gen de la NF2 se localiza en la región cromosómica 22q12 entre los loci D22S1 y D22S28. Se ha realizado un análisis de ligamiento genético en 13 familias NF2 con un total de nueve marcadores de ADN polimórficos, incluyendo cinco que hemos mapeado recientemente a esta región. Dos loci, D22S32 y NEFH, se relacionan con el locus NF2 al 0% de recombinación (puntuaciones de LOD de 6,03 y 4,28, respectivamente). Mediante el análisis de enlaces multipunto, asignamos el gen NF2 a un intervalo de 7 cM, entre los loci D22S212 y D22S28. Hemos utilizado este grupo de nueve marcadores para construir los haplotipos cromosómicos 22 para los 82 individuos de riesgo en este grupo de pedigrí. Ha sido posible determinar, con un alto grado de certeza, el estado portador de 70 (85%) de estos individuos en riesgo. La predicción de riesgo fue posible en todos los casos en los que se disponía de ADN de ambos progenitores. 53 del 70 (76%) se asignó a los individuos informativos una disminución de los riesgos de ser portadores. El uso de las sondas cromosómicas 22 para la evaluación del riesgo debe dar lugar a un número muy reducido de individuos que requieren un cribado periódico de NF2.","['Neurofibromatosis', 'herencia dominante.', 'tumores', 'tumores del sistema nervioso central.', 'schwanomas vestibulares bilaterales.', 'schwanomas vestibulares.', 'schwannomas']","['0006746', '0000006', '0002664', '0100006', '0009589', '0009588', '0100008']"
8494033,"Se cree que la región del cromosoma 15q contiene uno o más genes que son importantes para la síntesis de pigmentos de melanina en el pelo, la piel y los ojos. Se ha identificado la hipopigmentación en los síndromes de Prader-Willi (PWS) y del ángel (AS). Hemos examinado a 6 individuos con el fin de caracterizar el patrón pigmentario en esta patología. La edad de las 5 niñas y un niño osciló entre 2,4 y 7,0 años. Ninguno tenía un albinismo obvio. El color del pelo osciló entre rubio claro y Pardo. La piel fue de tipo I en 3 y tipo II en 3. Los cambios oculares incluyeron nistagmo en 2, estrabismo en 4 y reducción del pigmento retiniano en 5. La actividad media de la tirosinasa hairbulb fue de 0,37 +/-0,44 pmol/HB/120 min para los individuos con AS, con un rango de 0,00 a 1,13 (control marrón normal 1,49 +/-0,79, control Rubio normal 1,50 +/-0,85). La exploración microscópica de los melanocitos hairbulb muestra una arquitectura y un número de melanosome y de melanocitos normales, pero una reducción de la formación de melanina, con muchos premelanosomes en estadio II y III, pero escasos melanosomas completamente melanized en estadio IV. La hipopigmentación caracterizada por la piel ligera, la disminución del pigmento retiniano, la baja actividad de la tirosinasa hairbulb y la melanización incompleta de melanosomas forman parte del fenotipo de AS, y es similar a la encontrada en la PWS.","['síntesis de pigmentos de melanina en pelo, piel y ojos.', 'Hypopigmentation', 'albinismo', 'Nistagmo', 'estrabismo', 'pigmento retiniano reducido.', 'Hypopigmentation']","['0007513', '0007513', '0001022', '0000639', '0000486', '0007746', '0007513']"
8533848,"El síndrome de Branchiootorenal (BOR) es un trastorno variable, autosómica dominante, de los primeros y segundos arcos branquiales embrionarios, riñones y vías urinarias. Describimos el fenotipo en 45 individuos, destacando las diferencias y similitudes reportadas en otros estudios. Los hallazgos óseos temporales característicos incluyen hipoplasia coclear (4/5 de tamaño normal con sólo 2 giros), dilatación del acueducto vestibular, conductos auditivos internos de bulbo, fosas posteriores profundas y promontorios de ángulo agudo.","['variable', 'autosómica dominante', 'dominante', 'arcos branquiales.', 'branchial', 'hallazgos óseos temporales.', 'hipoplasia coclear.', 'dilatación del acueducto vestibular.', 'canal auditivo interno bulboso.', 'fosas posteriores profundas.', 'promontorios de ángulo agudo.']","['0003813', '0000006', '0000006', '0009794', '0009794', '0009911', '0008586', '0000359', '0004458', '0000359', '0000359']"
8576558,"Se estudiaron las convulsiones y patrones poligráficos de 18 pacientes con síndrome de Angélica. Todos los pacientes mostraban problemas de movimiento. Se reportó que 11 pacientes tenían períodos de movimientos espasmódicos de larga duración. El registro poligráfico evidenció un estado epiléptico mioclónica en nueve de ellos. Siete pacientes presentaron convulsiones parciales con desviación ocular y vómitos, similares a las de las epilepsias occipitales infantiles. Estas convulsiones y patrones electroencephalographic sugieren que el síndrome de Angel se presenta en la mayoría de los pacientes como una encefalopatía mioclónica no progresiva, dependiente de la edad, con una afectación occipital prominente. Estos hallazgos indican que, mientras que la ataxia es un síntoma constante en el síndrome de Angélica, la aparición de un estado epiléptico transitorio de carácter mioclónica puede explicar la recurrencia de diferentes movimientos anormales, es decir, los desiguales.","['asimiento', 'problemas de movimiento', 'movimientos espasmódicos', 'movimientos espasmódicos', 'estado epiléptico de carácter mioclónica.', 'mioclónica', 'estado epiléptico.', 'convulsiones parciales.', 'convulsiones', 'desviación ocular', 'vómitos', 'la infancia', 'Epilepsias', 'convulsiones', 'patrones electroencephalographic.', 'sociación', 'encefalopatía mioclónica no progresiva, dependiente de la edad.', 'encefalopatía', 'ataxia', 'mioclónica', 'estado epiléptico de carácter mioclónica.', 'estado epiléptico.', 'movimientos anormales', 'movimientos anormales, es decir, los desiguales']","['0001250', '0100022', '0007087', '0007087', '0002123', '0001336', '0002133', '0007359', '0001250', '0000496', '0002013', '0011463', '0001275', '0001250', '0002353', '0003680', '0007030', '0001298', '0001251', '0001336', '0002123', '0002133', '0100022', '0007087']"
8592325,"La brachydactyly tipo a1 en humanos es un síndrome reconocible caracterizado por el acortamiento de la falange media de todos los dígitos con una fusión ocasional de las falanges media y terminal. El objetivo de este estudio fue evaluar los genes candidatos a brachydactyly tipo a1 en dos familias con múltiples miembros afectados. Varias clases de genes han sido implicadas en el control del desarrollo de extremidades distales incluyendo genes que contienen homeobox (MSX1, MSX2) algunos miembros de la familia del gen homeobox, y genes que codifican factores de crecimiento de las familias FGF, TGF y PDGF. Los genes homeobox (Hox) son una familia de genes de control del desarrollo activados precozmente en la embriogénesis que codifican la información posicional a lo largo del eje del cuerpo anterior-posterior y especifican distintos dominios espaciales dentro del desarrollo de las extremidades. Los genes del factor de crecimiento pueden regular la proliferación y diferenciación de diversas estructuras embrionarias, incluyendo las yemas de las extremidades, y se ha demostrado que influyen en la expresión del gen Hox. Los genes candidatos HOXD, MSX1, MSX2, FGF-1 y FGF-2 fueron excluidos en una familia. El gen brachydactyly tipo a1 o locus no se encontró en ninguna de las dos familias estudiadas.","['Brachydactyly tipo a1', 'brachydactyly', 'acortamiento de la falange media de todos los dígitos.', 'fusión de las falanges media y terminal.', 'brachydactyly tipo a1', 'brachydactyly', 'brachydactyly tipo a1', 'brachydactyly']","['0009371', '0001156', '0009843', '0001204', '0009371', '0001156', '0009371', '0001156']"
8658145,"El síndrome del nevo basocelular (SNBC) se caracteriza por anomalías del desarrollo y por la aparición posnatal de cánceres, especialmente los carcinomas basocelulares (CB), el cáncer humano más común. Se identificaron mutaciones hereditarias en pacientes SNBC y una mutación somática en un BCC esporádico en un homólogo humano del gen de la Drosophila parcheada (PTC). El gen PTC codifica una proteína transmembrana que en Drosophila actúa en oposición a la proteína de señalización del erizo, controlando el destino celular, el patrón y el crecimiento en numerosos tejidos. El gen del PTC humano parece ser crucial para un correcto desarrollo embrionario y para la supresión tumoral.","['Nevus basocelular.', 'síndrome del nevo basocelular.', 'anomalías del desarrollo', 'carcinomas basocelulares.', 'cáncer', 'mutación somática.', 'esporádicos', 'tumor']","['0002671', '0002671', '0001263', '0002671', '0002664', '0001428', '0003745', '0002664']"
8669439,"El síndrome de Townes-Brock (TBS) está constituido por una tríada que incluye anomalías anales, pulgares y del oído característicos. Existen muchas otras anomalías del sistema orgánico que pueden estar presentes. Sin embargo, la bibliografía no enfatiza los hallazgos craneofaciales excepto con respecto a la configuración típica del oído. Se describe una familia de tres generaciones en la que las manifestaciones craneofaciales fueron prominentes y se consideró que el diagnóstico más probable era la Goldenhar. Sin embargo, con el reciente nacimiento de un varón afectado que presentaba un ano imperforado, también se consideró el diagnóstico de TBS. La familia manifiesta una variedad de hallazgos Goldenhar, como los dermoides epibulbares, la microsomia hemifacial, las etiquetas preauriculares, la macrostomia y la micrognathia, además de los hallazgos clásicos del oído, radial y anal de TBS. Informamos de esta familia para señalar una posible relación biológica de estas dos condiciones.","['anomalías anales, del pulgar y del oído.', 'anomalías del pulgar y del oído', 'anomalías del oído.', 'anomalías del sistema orgánico', 'hallazgos craneofaciales.', 'configuración típica del oído.', 'manifestaciones craneofaciales.', 'ano imperforado.', 'dermoides epibulbares.', 'microsomia hemifacial.', 'etiquetas preauriculares.', 'macrostomia', 'micrognathia', 'hallazgos auditivos, radiales y anales.', 'hallazgos radiales y anales.', 'hallazgos anales.']","['0004378', '0001172', '0000598', '0000118', '0000271', '0000598', '0000271', '0002023', '0001140', '0000271', '0000384', '0000181', '0000347', '0000598', '0002818', '0004378']"
8681379,"El síndrome de carcinoma basocelular nevoide (NBCCS) es un trastorno autosómica dominante caracterizado por múltiples carcinomas basocelulares (CB), fosas de palmas y plantas, queratoquistes mandibular, variedad de otros tumores y anomalías del desarrollo. El NBCCS se asigna al cromosoma 9q 22.3. La pérdida de heterocigoto familiar y esporádica CB en esta región, consistente con el gen de un supresor tumoral. Se aisló una secuencia humana (PTC) con una elevada homología al gen de la polaridad del segmento de Drosophila, parcheado, a partir de una contig YAC y cósmido de la región NBCCS. El análisis de la mutación reveló alteraciones del PTC en pacientes NBCCS y en tumores relacionados. Proponemos que una reducción de la expresión del gen parcheado puede conducir a las anomalías del desarrollo observadas en el síndrome y que la pérdida completa de la función parcheada contribuye a la transformación de ciertos tipos celulares.","['carcinoma basocelular.', 'trastorno autosómico dominante.', 'autosómica dominante.', 'carcinomas basocelulares.', 'fosetas', 'fosas de las palmas.', 'fosas de palmas y plantas.', 'queratoquistes mandibular.', 'otros tumores.', 'tumores', 'anomalías del desarrollo', 'esporádicos', 'tumor', 'tumores', 'anomalías del desarrollo']","['0002671', '0000006', '0000006', '0002671', '0004467', '0010610', '0010612', '0010603', '0003008', '0002664', '0001263', '0003745', '0002664', '0002664', '0001263']"
